PlotID,Site,Treatment,Plot,Month,Time,tree.abn,liana.abn,palm.abn,shrub.abn,herb.abn,bamboo.abn,tree.rich,liana.rich,palm.rich,shrub.rich,herb.rich,bamboo.rich,tree.invs,liana.invs,palm.invs,shrub.invs,herb.invs,bamboo.invs,tree.even,liana.even,palm.even,shrub.even,herb.even,bamboo.even
CAR_open_5_T084_84,CAR,open,5,T084,84,5,2,11,3,21,0,5,2,2,1,8,0,4.999999999999999,2,1.4235294117647057,1,2.4636871508379885,0,3.1066746727980585,2.8853900817779268,2.0537188229125243,0,1.184783078271942,-0
CAR_open_5_T090_90,CAR,open,5,T090,90,5,2,10,3,17,0,5,2,2,1,8,0,4.999999999999999,2,1.4705882352941173,1,3.175824175824176,0,3.1066746727980585,2.8853900817779268,2.121610354248475,0,1.5272485963989395,-0
CAR_open_5_T096_96,CAR,open,5,T096,96,6,2,10,3,18,0,6,2,2,1,8,0,6,2,1.4705882352941173,1,2.945454545454545,0,3.3486637593074837,2.8853900817779268,2.121610354248475,0,1.4164642219637094,-0
CAR_open_5_T102_102,CAR,open,5,T102,102,6,0,8,3,14,0,6,0,2,1,4,0,6,0,1.6,1,1.8490566037735847,0,3.3486637593074837,-0,2.3083120654223417,0,1.33381239629357,-0
CAR_open_5_T108_108,CAR,open,5,T108,108,6,0,9,3,19,0,6,0,2,1,6,0,6,0,1.7999999999999998,1,2.6740740740740736,0,3.3486637593074837,-0,2.596851073600134,0,1.4924291569259276,-0
CAR_open_8_T0_0,CAR,open,8,T0,0,23,0,5,0,26,0,6,0,1,0,4,0,1.60790273556231,0,1,0,2.503703703703704,0,0.8973876031781453,-0,0,-0,1.8060404585943322,-0
CAR_open_8_T006_6,CAR,open,8,T006,6,22,0,2,0,19,0,5,0,1,0,4,0,1.4756097560975607,0,1,0,2.934959349593496,0,0.9168478912404027,-0,0,-0,2.1171256494346173,-0
CAR_open_8_T012_12,CAR,open,8,T012,12,18,0,0,0,11,0,4,0,0,0,4,0,1.4210526315789471,0,0,0,2.2,0,1.0250727922105791,-0,-0,-0,1.58696454497786,-0
CAR_open_8_T018_18,CAR,open,8,T018,18,19,0,1,0,11,0,5,0,1,0,4,0,1.576419213973799,0,1,0,2.2,0,0.979484329152925,-0,0,-0,1.58696454497786,-0
CAR_open_8_T024_24,CAR,open,8,T024,24,20,0,6,0,11,0,5,0,1,0,4,0,1.7241379310344829,0,1,0,1.8059701492537312,0,1.0712671285510549,-0,0,-0,1.3027320891609295,-0
CAR_open_8_T030_30,CAR,open,8,T030,30,25,0,5,1,35,0,7,0,1,1,4,0,2.0627062706270625,0,1,1,1.772793053545586,0,1.0600213332709378,-0,0,0,1.2787998734363097,-0
CAR_open_8_T036_36,CAR,open,8,T036,36,25,1,4,1,12,0,7,1,1,1,3,0,1.876876876876877,1,1,1,2.571428571428571,0,0.9645239158591419,0,0,0,2.3406151541832956,-0
CAR_open_8_T042_42,CAR,open,8,T042,42,28,2,4,1,12,0,8,2,1,1,3,0,1.9121951219512194,2,1,1,2.1818181818181817,0,0.9195714732170304,2.8853900817779268,0,0,1.985976494458554,-0
CAR_open_8_T048_48,CAR,open,8,T048,48,28,0,4,1,14,0,7,0,1,1,3,0,1.7422222222222221,0,1,1,2.2790697674418605,0,0.8953251120397434,-0,0,0,2.074498702544885,-0
CAR_open_8_T054_54,CAR,open,8,T054,54,30,1,3,1,15,0,8,1,1,1,3,0,1.982378854625551,1,1,1,2.272727272727273,0,0.9533227142438087,0,0,0,2.068725515060994,-0
CAR_open_8_T060_60,CAR,open,8,T060,60,31,0,3,1,14,0,8,0,1,1,3,0,1.9258517034068132,0,1,1,2.2790697674418605,0,0.9261389006641908,-0,0,0,2.074498702544885,-0
CAR_open_8_T066_66,CAR,open,8,T066,66,28,0,3,1,13,0,7,0,1,1,3,0,1.9029126213592233,0,1,1,2.2533333333333334,0,0.977903641790982,-0,0,0,2.051072390665807,-0
CAR_open_8_T072_72,CAR,open,8,T072,72,31,0,3,1,12,0,6,0,1,1,3,0,1.5181674565560823,0,1,1,2.1818181818181817,0,0.8473053903882286,-0,0,0,1.985976494458554,-0
CAR_open_8_T078_78,CAR,open,8,T078,78,35,1,2,1,12,0,6,1,1,1,3,0,1.442873969375736,1,1,1,2.1818181818181817,0,0.8052832950827772,0,0,0,1.985976494458554,-0
CAR_open_8_T084_84,CAR,open,8,T084,84,34,1,2,1,14,0,5,1,1,1,3,0,1.3632075471698113,1,1,1,2.2790697674418605,0,0.8470084721119236,0,0,0,2.074498702544885,-0
CAR_open_8_T090_90,CAR,open,8,T090,90,33,1,1,1,11,0,5,1,1,1,3,0,1.2887573964497043,1,1,1,2.2830188679245285,0,0.8007499925862928,0,0,0,2.0780933287141004,-0
CAR_open_8_T096_96,CAR,open,8,T096,96,44,1,1,1,16,0,5,1,1,1,4,0,1.2069825436408979,1,1,1,2.56,0,0.7499404197677111,0,0,0,1.8466496523378733,-0
CAR_open_8_T102_102,CAR,open,8,T102,102,40,1,0,1,13,0,5,1,0,1,4,0,1.2307692307692308,1,0,1,2.6825396825396823,0,0.7647199194579839,0,-0,0,1.9350433484939271,-0
CAR_open_8_T108_108,CAR,open,8,T108,108,42,1,0,1,16,0,6,1,0,1,4,0,1.2838427947598254,1,0,1,2.8444444444444446,0,0.7165263065767106,0,-0,0,2.0518329470420813,-0
CAR_open_9_T0_0,CAR,open,9,T0,0,11,1,4,2,7,0,9,1,1,2,5,0,8.066666666666666,1,1,2,3.7692307692307696,0,3.671298214061577,0,0,2.8853900817779268,2.3419547533400755,-0
CAR_open_9_T006_6,CAR,open,9,T006,6,12,1,21,2,6,0,9,1,1,2,4,0,8,1,1,2,3,0,3.6409569065073493,0,0,2.8853900817779268,2.1640425613334453,-0
CAR_open_9_T012_12,CAR,open,9,T012,12,8,0,14,1,5,0,6,0,1,1,3,0,5.333333333333333,0,1,1,2.272727272727273,0,2.9765900082733188,-0,0,0,2.068725515060994,-0
CAR_open_9_T018_18,CAR,open,9,T018,18,8,0,10,1,5,0,6,0,1,1,3,0,5.333333333333333,0,1,1,2.272727272727273,0,2.9765900082733188,-0,0,0,2.068725515060994,-0
CAR_open_9_T024_24,CAR,open,9,T024,24,7,0,21,1,5,0,6,0,1,1,3,0,5.444444444444445,0,1,1,2.272727272727273,0,3.0386023001123466,-0,0,0,2.068725515060994,-0
CAR_open_9_T030_30,CAR,open,9,T030,30,8,1,18,1,5,0,7,1,1,1,3,0,6.4,1,1,1,2.272727272727273,0,3.2889493911664047,0,0,0,2.068725515060994,-0
CAR_open_9_T036_36,CAR,open,9,T036,36,12,1,22,1,5,0,8,1,1,1,3,0,6.545454545454546,1,1,1,2.272727272727273,0,3.147698271030466,0,0,0,2.068725515060994,-0
CAR_open_9_T042_42,CAR,open,9,T042,42,12,1,19,1,6,0,9,1,1,1,3,0,7.199999999999999,1,1,1,2.571428571428571,0,3.276861215856614,0,0,0,2.3406151541832956,-0
CAR_open_9_T048_48,CAR,open,9,T048,48,9,1,18,1,6,0,6,1,1,1,3,0,4.764705882352941,1,1,1,2.571428571428571,0,2.6592329853324133,0,0,0,2.3406151541832956,-0
CAR_open_9_T054_54,CAR,open,9,T054,54,11,1,19,3,6,0,7,1,1,2,3,0,5.761904761904763,1,1,1.7999999999999998,2.571428571428571,0,2.9610333060352305,0,0,2.596851073600134,2.3406151541832956,-0
CAR_open_9_T060_60,CAR,open,9,T060,60,10,1,14,2,8,0,7,1,1,2,3,0,5.5555555555555545,1,1,2,2.4615384615384617,0,2.854990790943059,0,0,2.8853900817779268,2.240588865542984,-0
CAR_open_9_T066_66,CAR,open,9,T066,66,27,1,8,3,10,0,8,1,1,2,4,0,2.3440514469453375,1,1,1.7999999999999998,2.7777777777777777,0,1.1272504660322127,0,0,2.596851073600134,2.0037431123457825,-0
CAR_open_9_T072_72,CAR,open,9,T072,72,25,1,9,4,11,0,8,1,1,2,4,0,2.5303643724696356,1,1,1.6,2.5744680851063833,0,1.2168480439346858,0,0,2.3083120654223417,1.8570861696549426,-0
CAR_open_9_T078_78,CAR,open,9,T078,78,25,1,9,5,12,0,8,1,1,3,4,0,2.5303643724696356,1,1,2.272727272727273,2.3999999999999995,0,1.2168480439346858,0,0,2.068725515060994,1.7312340490667557,-0
CAR_open_9_T084_84,CAR,open,9,T084,84,18,1,7,5,12,0,8,1,1,3,4,0,4.05,1,1,2.7777777777777772,2.3999999999999995,0,1.9476383052001007,0,0,2.5284422961856587,1.7312340490667557,-0
CAR_open_9_T090_90,CAR,open,9,T090,90,15,1,5,4,11,0,8,1,1,3,4,0,4.787234042553192,1,1,2.6666666666666665,2.5744680851063833,0,2.3021729375887716,0,0,2.4273046043382327,1.8570861696549426,-0
CAR_open_9_T096_96,CAR,open,9,T096,96,15,1,5,4,13,0,8,1,1,3,5,0,4.787234042553192,1,1,2.6666666666666665,2.7704918032786883,0,2.3021729375887716,0,0,2.4273046043382327,1.7214033432881048,-0
CAR_open_9_T102_102,CAR,open,9,T102,102,13,1,4,4,10,0,7,1,1,3,4,0,4.567567567567567,1,1,2.6666666666666665,2.7777777777777777,0,2.347265401634807,0,0,2.4273046043382327,2.0037431123457825,-0
CAR_open_9_T108_108,CAR,open,9,T108,108,13,1,4,4,11,0,7,1,1,3,4,0,4.567567567567567,1,1,2.6666666666666665,2.5744680851063833,0,2.347265401634807,0,0,2.4273046043382327,1.8570861696549426,-0
CAR_open_10_T0_0,CAR,open,10,T0,0,5,0,5,0,12,0,4,0,2,0,4,0,3.571428571428571,0,1.4705882352941173,0,2.7692307692307687,0,2.5762411444445776,-0,2.121610354248475,-0,1.9975777489231799,-0
CAR_open_10_T006_6,CAR,open,10,T006,6,2,0,3,0,8,0,2,0,2,0,3,0,2,0,1.7999999999999998,0,2.4615384615384617,0,2.8853900817779268,-0,2.596851073600134,-0,2.240588865542984,-0
CAR_open_10_T012_12,CAR,open,10,T012,12,2,0,3,0,4,0,2,0,2,0,2,0,2,0,1.7999999999999998,0,1.6,0,2.8853900817779268,-0,2.596851073600134,-0,2.3083120654223417,-0
CAR_open_10_T018_18,CAR,open,10,T018,18,2,0,3,0,4,0,2,0,3,0,2,0,2,0,3,0,1.6,0,2.8853900817779268,-0,2.730717679880512,-0,2.3083120654223417,-0
CAR_open_10_T024_24,CAR,open,10,T024,24,3,0,5,0,5,0,3,0,3,0,2,0,3,0,2.7777777777777772,0,1.4705882352941173,0,2.730717679880512,-0,2.5284422961856587,-0,2.121610354248475,-0
CAR_open_10_T030_30,CAR,open,10,T030,30,3,0,17,0,5,0,3,0,3,0,2,0,3,0,1.4378109452736318,0,1.4705882352941173,0,2.730717679880512,-0,1.3087519228614726,-0,2.121610354248475,-0
CAR_open_10_T036_36,CAR,open,10,T036,36,4,0,12,0,6,0,4,0,3,0,2,0,4,0,1.6744186046511629,0,1.3846153846153844,0,2.8853900817779268,-0,1.5241214957472626,-0,1.9975777489231799,-0
CAR_open_10_T042_42,CAR,open,10,T042,42,5,0,11,0,6,0,4,0,2,0,2,0,3.571428571428571,0,1.4235294117647057,0,1.3846153846153844,0,2.5762411444445776,-0,2.0537188229125243,-0,1.9975777489231799,-0
CAR_open_10_T048_48,CAR,open,10,T048,48,4,0,12,0,6,0,3,0,2,0,2,0,2.6666666666666665,0,1.3846153846153844,0,1.3846153846153844,0,2.4273046043382327,-0,1.9975777489231799,-0,1.9975777489231799,-0
CAR_open_10_T054_54,CAR,open,10,T054,54,4,0,9,0,7,0,3,0,2,0,3,0,2.6666666666666665,0,1.5283018867924527,0,1.8148148148148147,0,2.4273046043382327,-0,2.2048735530567174,-0,1.6519156335079639,-0
CAR_open_10_T060_60,CAR,open,10,T060,60,5,0,9,0,8,0,4,0,2,0,4,0,3.571428571428571,0,1.5283018867924527,0,2.2857142857142856,0,2.5762411444445776,-0,2.2048735530567174,-0,1.6487943324445296,-0
CAR_open_10_T066_66,CAR,open,10,T066,66,5,0,10,0,9,0,4,0,2,0,5,0,3.571428571428571,0,1.4705882352941173,0,2.7931034482758617,0,2.5762411444445776,-0,2.121610354248475,-0,1.7354527482527087,-0
CAR_open_10_T072_72,CAR,open,10,T072,72,4,0,10,0,9,0,3,0,2,0,5,0,2.6666666666666665,0,1.4705882352941173,0,2.7931034482758617,0,2.4273046043382327,-0,2.121610354248475,-0,1.7354527482527087,-0
CAR_open_10_T078_78,CAR,open,10,T078,78,6,0,10,1,9,0,4,0,2,1,5,0,3.5999999999999996,0,1.4705882352941173,1,2.7931034482758617,0,2.596851073600134,-0,2.121610354248475,0,1.7354527482527087,-0
CAR_open_10_T084_84,CAR,open,10,T084,84,9,0,10,1,9,0,4,0,2,1,5,0,3,0,1.4705882352941173,1,2.7931034482758617,0,2.1640425613334453,-0,2.121610354248475,0,1.7354527482527087,-0
CAR_open_10_T090_90,CAR,open,10,T090,90,7,0,9,1,9,0,4,0,2,1,5,0,3.266666666666667,0,1.5283018867924527,1,2.7931034482758617,0,2.3564019001186405,-0,2.2048735530567174,0,1.7354527482527087,-0
CAR_open_10_T096_96,CAR,open,10,T096,96,7,0,13,1,9,0,4,0,2,1,5,0,3.266666666666667,0,1.352,1,2.7931034482758617,0,2.3564019001186405,-0,1.9505236952818787,0,1.7354527482527087,-0
CAR_open_10_T102_102,CAR,open,10,T102,102,6,0,9,1,8,0,4,0,2,1,4,0,3,0,1.5283018867924527,1,2.2857142857142856,0,2.1640425613334453,-0,2.2048735530567174,0,1.6487943324445296,-0
CAR_open_10_T108_108,CAR,open,10,T108,108,6,0,10,2,9,0,4,0,2,1,5,0,3,0,1.7241379310344829,1,2.7931034482758617,0,2.1640425613334453,-0,2.487405242912006,0,1.7354527482527087,-0
CAR_open_11_T0_0,CAR,open,11,T0,0,19,0,10,9,6,0,11,0,1,3,5,0,3.967032967032967,0,1,1.588235294117647,4.5,0,1.6543812451005815,-0,0,1.4456740658190945,2.7960072055182534,-0
CAR_open_11_T006_6,CAR,open,11,T006,6,14,0,10,8,5,0,11,0,1,3,4,0,7.538461538461539,0,1,1.6842105263157894,3.571428571428571,0,3.1437826430443185,-0,0,1.5330344869504628,2.5762411444445776,-0
CAR_open_11_T012_12,CAR,open,11,T012,12,11,0,6,6,4,0,10,0,1,3,4,0,9.307692307692307,0,1,2,4,0,4.042279408484112,-0,0,1.8204784532536746,2.8853900817779268,-0
CAR_open_11_T018_18,CAR,open,11,T018,18,11,0,6,6,4,0,10,0,1,3,4,0,9.307692307692307,0,1,2,4,0,4.042279408484112,-0,0,1.8204784532536746,2.8853900817779268,-0
CAR_open_11_T024_24,CAR,open,11,T024,24,10,0,7,6,4,0,9,0,1,3,4,0,8.333333333333332,0,1,2,4,0,3.7926634442784883,-0,0,1.8204784532536746,2.8853900817779268,-0
CAR_open_11_T030_30,CAR,open,11,T030,30,8,0,10,6,5,0,8,0,1,3,4,0,8,0,1,2,3.571428571428571,0,3.8471867757039027,-0,0,1.8204784532536746,2.5762411444445776,-0
CAR_open_11_T036_36,CAR,open,11,T036,36,7,0,13,6,6,0,7,0,2,3,4,0,7,0,1.1655172413793102,2,3.5999999999999996,0,3.597288396588255,-0,1.681485944208516,1.8204784532536746,2.596851073600134,-0
CAR_open_11_T042_42,CAR,open,11,T042,42,6,0,13,6,6,0,6,0,2,3,4,0,6,0,1.1655172413793102,2,3.5999999999999996,0,3.3486637593074837,-0,1.681485944208516,1.8204784532536746,2.596851073600134,-0
CAR_open_11_T048_48,CAR,open,11,T048,48,6,0,12,6,6,0,6,0,2,3,4,0,6,0,1.1803278688524592,2,3.5999999999999996,0,3.3486637593074837,-0,1.7028531630164818,1.8204784532536746,2.596851073600134,-0
CAR_open_11_T054_54,CAR,open,11,T054,54,8,0,9,7,8,0,8,0,2,4,6,0,8,0,1.2461538461538462,2.5789473684210527,5.333333333333333,0,3.8471867757039027,-0,1.7978199740308622,1.8603172895673477,2.9765900082733188,-0
CAR_open_11_T060_60,CAR,open,11,T060,60,7,0,8,7,8,0,7,0,2,4,6,0,7,0,1.28,2.5789473684210527,5.333333333333333,0,3.597288396588255,-0,1.8466496523378733,1.8603172895673477,2.9765900082733188,-0
CAR_open_11_T066_66,CAR,open,11,T066,66,7,0,7,7,8,0,5,0,2,4,6,0,4.454545454545455,0,1.3243243243243243,2.5789473684210527,5.333333333333333,0,2.7677647084928165,-0,1.91059613523133,1.8603172895673477,2.9765900082733188,-0
CAR_open_11_T072_72,CAR,open,11,T072,72,3,0,6,7,9,0,3,0,2,4,6,0,3,0,1.3846153846153844,2.5789473684210527,4.764705882352941,0,2.730717679880512,-0,1.9975777489231799,1.8603172895673477,2.6592329853324133,-0
CAR_open_11_T078_78,CAR,open,11,T078,78,3,0,3,6,9,0,3,0,1,3,6,0,3,0,1,2,4.764705882352941,0,2.730717679880512,-0,0,1.8204784532536746,2.6592329853324133,-0
CAR_open_11_T084_84,CAR,open,11,T084,84,3,0,3,6,9,0,3,0,1,3,6,0,3,0,1,2,4.764705882352941,0,2.730717679880512,-0,0,1.8204784532536746,2.6592329853324133,-0
CAR_open_11_T090_90,CAR,open,11,T090,90,3,0,2,6,9,0,3,0,1,3,6,0,3,0,1,2,4.764705882352941,0,2.730717679880512,-0,0,1.8204784532536746,2.6592329853324133,-0
CAR_open_11_T096_96,CAR,open,11,T096,96,3,0,9,6,9,0,3,0,1,3,6,0,3,0,1,2,4.764705882352941,0,2.730717679880512,-0,0,1.8204784532536746,2.6592329853324133,-0
CAR_open_11_T102_102,CAR,open,11,T102,102,3,0,6,6,8,0,3,0,1,3,6,0,3,0,1,2,5.333333333333333,0,2.730717679880512,-0,0,1.8204784532536746,2.9765900082733188,-0
CAR_open_11_T108_108,CAR,open,11,T108,108,3,0,6,6,8,0,3,0,1,3,6,0,3,0,1,2,5.333333333333333,0,2.730717679880512,-0,0,1.8204784532536746,2.9765900082733188,-0
CAR_open_12_T0_0,CAR,open,12,T0,0,2,0,2,2,5,0,2,0,1,1,5,0,2,0,1,1,4.999999999999999,0,2.8853900817779268,-0,0,0,3.1066746727980585,-0
CAR_open_12_T006_6,CAR,open,12,T006,6,2,0,7,2,6,0,2,0,1,1,6,0,2,0,1,1,6,0,2.8853900817779268,-0,0,0,3.3486637593074837,-0
CAR_open_12_T012_12,CAR,open,12,T012,12,2,0,3,1,6,0,2,0,1,1,6,0,2,0,1,1,6,0,2.8853900817779268,-0,0,0,3.3486637593074837,-0
CAR_open_12_T018_18,CAR,open,12,T018,18,2,0,1,1,6,0,2,0,1,1,6,0,2,0,1,1,6,0,2.8853900817779268,-0,0,0,3.3486637593074837,-0
CAR_open_12_T024_24,CAR,open,12,T024,24,3,0,1,1,6,0,3,0,1,1,6,0,3,0,1,1,6,0,2.730717679880512,-0,0,0,3.3486637593074837,-0
CAR_open_12_T030_30,CAR,open,12,T030,30,3,0,2,1,5,0,3,0,1,1,5,0,3,0,1,1,4.999999999999999,0,2.730717679880512,-0,0,0,3.1066746727980585,-0
CAR_open_12_T036_36,CAR,open,12,T036,36,5,0,3,1,5,0,5,0,1,1,5,0,4.999999999999999,0,1,1,4.999999999999999,0,3.1066746727980585,-0,0,0,3.1066746727980585,-0
CAR_open_12_T042_42,CAR,open,12,T042,42,6,0,5,1,5,0,5,0,1,1,5,0,4.5,0,1,1,4.999999999999999,0,2.7960072055182534,-0,0,0,3.1066746727980585,-0
CAR_open_12_T048_48,CAR,open,12,T048,48,6,0,3,1,5,0,5,0,1,1,5,0,4.5,0,1,1,4.999999999999999,0,2.7960072055182534,-0,0,0,3.1066746727980585,-0
CAR_open_12_T054_54,CAR,open,12,T054,54,7,0,3,1,6,0,7,0,1,1,6,0,7,0,1,1,6,0,3.597288396588255,-0,0,0,3.3486637593074837,-0
CAR_open_12_T060_60,CAR,open,12,T060,60,6,0,8,1,6,0,6,0,1,1,6,0,6,0,1,1,6,0,3.3486637593074837,-0,0,0,3.3486637593074837,-0
CAR_open_12_T066_66,CAR,open,12,T066,66,5,0,5,1,6,0,5,0,1,1,6,0,4.999999999999999,0,1,1,6,0,3.1066746727980585,-0,0,0,3.3486637593074837,-0
CAR_open_12_T072_72,CAR,open,12,T072,72,7,0,3,1,6,0,6,0,1,1,6,0,5.444444444444445,0,1,1,6,0,3.0386023001123466,-0,0,0,3.3486637593074837,-0
CAR_open_12_T078_78,CAR,open,12,T078,78,7,0,3,1,6,0,6,0,1,1,6,0,5.444444444444445,0,1,1,6,0,3.0386023001123466,-0,0,0,3.3486637593074837,-0
CAR_open_12_T084_84,CAR,open,12,T084,84,7,0,3,1,6,0,6,0,1,1,6,0,5.444444444444445,0,1,1,6,0,3.0386023001123466,-0,0,0,3.3486637593074837,-0
CAR_open_12_T090_90,CAR,open,12,T090,90,7,0,3,1,5,0,6,0,1,1,5,0,5.444444444444445,0,1,1,4.999999999999999,0,3.0386023001123466,-0,0,0,3.1066746727980585,-0
CAR_open_12_T096_96,CAR,open,12,T096,96,8,0,16,1,5,0,7,0,1,1,5,0,6.4,0,1,1,4.999999999999999,0,3.2889493911664047,-0,0,0,3.1066746727980585,-0
CAR_open_12_T102_102,CAR,open,12,T102,102,8,0,10,1,5,0,7,0,1,1,5,0,6.4,0,1,1,4.999999999999999,0,3.2889493911664047,-0,0,0,3.1066746727980585,-0
CAR_open_12_T108_108,CAR,open,12,T108,108,9,0,11,1,5,0,8,0,1,1,5,0,7.363636363636364,0,1,1,4.999999999999999,0,3.5411605549092746,-0,0,0,3.1066746727980585,-0
CAR_open_14_T0_0,CAR,open,14,T0,0,13,0,7,4,0,0,8,0,2,2,0,0,3.9302325581395343,0,1.3243243243243243,2,0,0,1.890042340389417,-0,1.91059613523133,2.8853900817779268,-0,-0
CAR_open_14_T006_6,CAR,open,14,T006,6,4,0,2,3,0,0,3,0,1,2,0,0,2.6666666666666665,0,1,1.7999999999999998,0,0,2.4273046043382327,-0,0,2.596851073600134,-0,-0
CAR_open_14_T012_12,CAR,open,14,T012,12,3,0,2,2,0,0,3,0,1,1,0,0,3,0,1,1,0,0,2.730717679880512,-0,0,0,-0,-0
CAR_open_14_T018_18,CAR,open,14,T018,18,3,0,2,2,0,0,3,0,1,1,0,0,3,0,1,1,0,0,2.730717679880512,-0,0,0,-0,-0
CAR_open_14_T024_24,CAR,open,14,T024,24,3,0,2,2,0,0,3,0,1,1,0,0,3,0,1,1,0,0,2.730717679880512,-0,0,0,-0,-0
CAR_open_14_T030_30,CAR,open,14,T030,30,4,0,2,2,0,0,4,0,1,1,0,0,4,0,1,1,0,0,2.8853900817779268,-0,0,0,-0,-0
CAR_open_14_T036_36,CAR,open,14,T036,36,4,0,3,2,0,0,3,0,3,1,0,0,2.6666666666666665,0,3,1,0,0,2.4273046043382327,-0,2.730717679880512,0,-0,-0
CAR_open_14_T042_42,CAR,open,14,T042,42,7,0,4,2,1,0,5,0,3,1,1,0,3.7692307692307696,0,2.6666666666666665,1,1,0,2.3419547533400755,-0,2.4273046043382327,0,0,-0
CAR_open_14_T048_48,CAR,open,14,T048,48,5,0,3,2,0,0,5,0,3,1,0,0,4.999999999999999,0,3,1,0,0,3.1066746727980585,-0,2.730717679880512,0,-0,-0
CAR_open_14_T054_54,CAR,open,14,T054,54,5,0,2,2,0,0,5,0,2,1,0,0,4.999999999999999,0,2,1,0,0,3.1066746727980585,-0,2.8853900817779268,0,-0,-0
CAR_open_14_T060_60,CAR,open,14,T060,60,4,0,2,2,0,0,4,0,2,1,0,0,4,0,2,1,0,0,2.8853900817779268,-0,2.8853900817779268,0,-0,-0
CAR_open_14_T066_66,CAR,open,14,T066,66,4,0,2,2,0,0,4,0,2,1,0,0,4,0,2,1,0,0,2.8853900817779268,-0,2.8853900817779268,0,-0,-0
CAR_open_14_T072_72,CAR,open,14,T072,72,6,0,2,2,0,0,6,0,2,1,0,0,6,0,2,1,0,0,3.3486637593074837,-0,2.8853900817779268,0,-0,-0
CAR_open_14_T078_78,CAR,open,14,T078,78,6,0,2,2,1,0,6,0,2,1,1,0,6,0,2,1,1,0,3.3486637593074837,-0,2.8853900817779268,0,0,-0
CAR_open_14_T084_84,CAR,open,14,T084,84,5,0,2,2,1,0,5,0,2,1,1,0,4.999999999999999,0,2,1,1,0,3.1066746727980585,-0,2.8853900817779268,0,0,-0
CAR_open_14_T090_90,CAR,open,14,T090,90,5,0,2,1,1,0,5,0,2,1,1,0,4.999999999999999,0,2,1,1,0,3.1066746727980585,-0,2.8853900817779268,0,0,-0
CAR_open_14_T096_96,CAR,open,14,T096,96,6,0,5,4,2,0,6,0,3,1,2,0,6,0,2.272727272727273,1,2,0,3.3486637593074837,-0,2.068725515060994,0,2.8853900817779268,-0
CAR_open_14_T102_102,CAR,open,14,T102,102,5,0,3,2,2,0,5,0,3,1,2,0,4.999999999999999,0,3,1,2,0,3.1066746727980585,-0,2.730717679880512,0,2.8853900817779268,-0
CAR_open_14_T108_108,CAR,open,14,T108,108,6,0,3,2,2,0,6,0,3,1,2,0,6,0,3,1,2,0,3.3486637593074837,-0,2.730717679880512,0,2.8853900817779268,-0
CAR_open_15_T0_0,CAR,open,15,T0,0,4,0,3,4,0,0,3,0,1,2,0,0,2.6666666666666665,0,1,1.6,0,0,2.4273046043382327,-0,0,2.3083120654223417,-0,-0
CAR_open_15_T006_6,CAR,open,15,T006,6,6,0,2,3,0,0,6,0,1,1,0,0,6,0,1,1,0,0,3.3486637593074837,-0,0,0,-0,-0
CAR_open_15_T012_12,CAR,open,15,T012,12,3,0,1,2,0,0,3,0,1,1,0,0,3,0,1,1,0,0,2.730717679880512,-0,0,0,-0,-0
CAR_open_15_T018_18,CAR,open,15,T018,18,4,0,1,3,0,0,4,0,1,1,0,0,4,0,1,1,0,0,2.8853900817779268,-0,0,0,-0,-0
CAR_open_15_T024_24,CAR,open,15,T024,24,4,0,1,3,0,0,4,0,1,1,0,0,4,0,1,1,0,0,2.8853900817779268,-0,0,0,-0,-0
CAR_open_15_T030_30,CAR,open,15,T030,30,4,0,3,4,0,0,4,0,1,1,0,0,4,0,1,1,0,0,2.8853900817779268,-0,0,0,-0,-0
CAR_open_15_T036_36,CAR,open,15,T036,36,6,0,3,7,1,0,5,0,2,2,1,0,4.5,0,1.7999999999999998,1.3243243243243243,1,0,2.7960072055182534,-0,2.596851073600134,1.91059613523133,0,-0
CAR_open_15_T042_42,CAR,open,15,T042,42,10,0,2,6,2,0,9,0,1,2,2,0,8.333333333333332,0,1,1.3846153846153844,2,0,3.7926634442784883,-0,0,1.9975777489231799,2.8853900817779268,-0
CAR_open_15_T048_48,CAR,open,15,T048,48,12,0,2,5,2,0,10,0,1,1,2,0,9,0,1,1,2,0,3.908650337129266,-0,0,0,2.8853900817779268,-0
CAR_open_15_T054_54,CAR,open,15,T054,54,10,1,1,3,2,0,8,1,1,1,2,0,7.142857142857142,1,1,1,2,0,3.43498819259277,0,0,0,2.8853900817779268,-0
CAR_open_15_T060_60,CAR,open,15,T060,60,8,1,1,3,2,0,8,1,1,1,2,0,8,1,1,1,2,0,3.8471867757039027,0,0,0,2.8853900817779268,-0
CAR_open_15_T066_66,CAR,open,15,T066,66,6,1,2,1,2,0,6,1,1,1,2,0,6,1,1,1,2,0,3.3486637593074837,0,0,0,2.8853900817779268,-0
CAR_open_15_T072_72,CAR,open,15,T072,72,5,1,1,1,2,0,5,1,1,1,2,0,4.999999999999999,1,1,1,2,0,3.1066746727980585,0,0,0,2.8853900817779268,-0
CAR_open_15_T078_78,CAR,open,15,T078,78,5,0,1,1,2,0,5,0,1,1,2,0,4.999999999999999,0,1,1,2,0,3.1066746727980585,-0,0,0,2.8853900817779268,-0
CAR_open_15_T084_84,CAR,open,15,T084,84,5,0,1,1,2,0,5,0,1,1,2,0,4.999999999999999,0,1,1,2,0,3.1066746727980585,-0,0,0,2.8853900817779268,-0
